Camp ID,Name,start_date,end_date,Category,reach,budget
2199,"PortalVia, Offer CPG",8/1/2011,,Technology,100,39
2200,Klocwork of-1212 CPG,8/1/2011,,Technology,1.2,624
2201,NES_080610 October CPG,8/1/2011,,Manufacturing,100,2424
2202,Ability October CPG,8/1/2011,,Marketing,20.5,724
2203,"Position2, October CPG",8/1/2011,,Marketing,100,461
2204,SPA October CPG,8/1/2011,,Management,100,1041
2205,Hosting.com of CPG,8/1/2011,9/25/2011,Technology,26.2,1576
2206,Hosting.com October CPG,8/1/2011,9/25/2011,Technology,26.2,2112
2207,The October CPG,8/4/2011,,Healthcare UK,100,1276
2208,Yash OctNov2012 CPG,8/4/2011,,Technology,43.6,548
2209,Kobie Oct CPG,8/4/2011,,Marketing,100,168
2210,Theorem Oct CPG,8/4/2011,,Marketing,37,1035
2211,smart Oct CPG,8/4/2011,,Marketing,100,646
2212,Kobie Objects#2818 CPG,8/4/2011,,Marketing,100,551
2213,Raritan October CPG,8/4/2011,8/26/2011,Technology,100,2717
2214,EMC October CPG,8/4/2011,9/25/2011,Technology,20.1,27431
2215,IBM Oct-Dec12 CPG,8/4/2011,9/25/2011,Technology,44.7,545
2216,EMC Oct CPG,8/4/2011,9/25/2011,Technology,20.1,19293
2217,tset Objects#2818 CPG,8/5/2011,,Business/Finance,100,335
2218,LocalGovernment Objects#2818 CPG,8/5/2011,,Business/Finance,98.4,934
2219,tsetse Objects#2818 CPG,8/5/2011,,Business/Finance,100,587
2220,dfadsf Objects#2818 CPG,8/6/2011,,Local Government,100,306
2221,Deltek NY CPG,8/6/2011,,Technology,100,1017
2222,SC NVM82608 CPG,8/6/2011,,Technology,56.7,329
2223,WinGreen NVM71408 CPG,8/6/2011,,Marketing,100,775
2224,iKnowtion NVM43008 CPG,8/6/2011,,Marketing,100,279
2225,VMWare Null CPG,8/6/2011,,Technology,52.4,243
2226,CiscoSpares.com NS CPG,8/6/2011,,Technology,100,160
2227,Sol NS CPG,8/6/2011,,Marketing,100,404
2228,Centrify NVM100308 CPG,8/6/2011,5/25/2012,Technology,19.9,546
2229,pHc NS CPG,8/7/2011,,Management,100,201
2230,Global NovWhitePaper CPG,8/7/2011,,Management,100,219
2231,Clearwater November CPG,8/7/2011,,Business/Finance,100,439
2232,NSK Nov CPG,8/7/2011,,Technology,100,280
2233,Dell NOTQ12013Soc.Bus-Workforce CPG,8/7/2011,,Technology,23.1,147
2234,BlueKey -NOTPUBLISH CPG,8/7/2011,,Technology,100,710
2235,Solar November CPG,8/7/2011,12/26/2011,Technology,44.3,835
2236,PROLOGA NOT CPG,8/8/2011,,Technology,100,1051
2237,SDL NOT CPG,8/8/2011,,Marketing,94.5,704
2238,Schneider NorthTrialQ213 CPG,8/8/2011,,Technology,41.7,131
2239,Solar NorthCampaign2012 CPG,8/8/2011,12/26/2011,Technology,43.8,976
2240,Solar Nordics_Q4_2012 CPG,8/8/2011,12/26/2011,Technology,43.8,235
2241,Solar Nordic CPG,8/8/2011,12/26/2011,Technology,43.8,305
2242,Solar Nordic CPG,8/8/2011,12/26/2011,Technology,43.8,553
2243,Villanova Networks CPG,8/10/2011,9/25/2011,Technology,63.6,4668
2244,PROLOGA NonCAMeteringInformixQ32011 CPG,8/11/2011,,Technology,100,240
2245,ICG nmbnmb CPG,8/11/2011,,Management,100,142
2246,Greenpacket nm CPG,8/12/2011,,Technology,100,794
2247,IBM NHSLiveEvent91110 CPG,8/12/2011,,Technology,100,1704
2248,Avery NHSLiveEvent61110 CPG,8/12/2011,,Technology,100,811
2249,Eurofield Newswire CPG,8/12/2011,,Technology,100,249
2250,Messagelabs NewVirtualEvent CPG,8/12/2011,1/26/2012,Technology,7.9,205
2251,bali NewsConnectTest CPG,8/13/2011,,Business/Finance,100,698
2252,Quest's Newscale CPG,8/13/2011,,Technology,24.8,9377
2253,RiXtrema News3616132609 CPG,8/13/2011,,Business/Finance,100,126
2254,EnduraData News100+32609 CPG,8/13/2011,,Technology,100,405
2255,Iron NewScale CPG,8/13/2011,12/26/2011,Technology,11,587
2256,Neolane New CPG,8/14/2011,,Marketing,12.7,423
2257,Washco New CPG,8/14/2011,,Human Resources,100,611
2258,Brookhaven New CPG,8/14/2011,,Manufacturing,100,360
2259,BlueOrca New CPG,8/14/2011,,Technology,100,987
2260,Aternity New CPG,8/14/2011,,Technology,100,713
2261,Skypatrol Networx CPG,8/14/2011,,Technology,100,47
2262,Kaseya New CPG,8/14/2011,9/25/2011,Technology,28,438
2263,IBM New CPG,8/14/2011,9/25/2011,Technology,91.3,807
2264,NetApp new CPG,8/14/2011,11/25/2011,Technology,13.4,893
2265,Vector networx CPG,8/15/2011,,Technology,100,991
2266,Aternity Networx CPG,8/15/2011,,Technology,100,55
2267,Test NetworksSept-Oct2011 CPG,8/15/2011,,Business/Finance,100,510
2268,Searchandise NetworksLeads11609 CPG,8/15/2011,,Marketing,98.4,681
2269,Sonexis Networks-Incrementals CPG,8/15/2011,,Technology,100,603
2270,SwiftKnowledge Networks-Incrementals CPG,8/15/2011,,Business/Finance,100,513
2271,NguyenHongHai NetworksCPL CPG,8/16/2011,,Management,100,258
2272,Shrih NetworksAccounts CPG,8/17/2011,,Technology,100,528
2273,ATEN Networks92109 CPG,8/18/2011,,Technology,100,959
2274,testing Networks42109 CPG,8/18/2011,,Healthcare UK,100,934
2275,dfrgdfgdfg Networks2012 CPG,8/18/2011,,Business/Finance,100,457
2276,Anthony Networks112008 CPG,8/18/2011,,Business/Finance,100,510
2277,Brain Networks CPG,8/18/2011,,Healthcare UK,100,719
2278,HP Networks62909 CPG,8/18/2011,9/25/2011,Technology,7.4,2239
2279,"Fonality Networks,40969 CPG",8/18/2011,10/25/2011,Technology,0.5,235
2280,Esker Networks CPG,8/19/2011,,Technology,100,902
2281,IFS_082410 Networks CPG,8/19/2011,,Manufacturing,100,3339
2282,tset Networks CPG,8/19/2011,,Business/Finance,100,79
2283,VMWare Networks CPG,8/19/2011,,Technology,37.4,178
2284,deletethisadvertiser Networks CPG,8/19/2011,,Healthcare UK,100,745
2285,BlueVolt Networks CPG,8/19/2011,,Technology,100,183
2286,NetApp Networks CPG,8/19/2011,11/25/2011,Technology,19.5,1630
2287,Parago-FletcherGroup Mountain CPG,8/19/2011,4/24/2012,Marketing,6.3,4944
2288,tset Networks CPG,8/22/2011,,Business/Finance,100,306
2289,Attivio Networks CPG,8/22/2011,,Technology,21,509
2290,thomson Networks CPG,8/22/2011,9/11/2011,Marketing,12.9,239
2291,SC Networks CPG,8/25/2011,,Technology,29.3,494
2292,NetApp NetworkingQ42011 CPG,8/25/2011,,Technology,100,1139
2293,Morningstar NetworkReport CPG,8/25/2011,12/26/2011,Business/Finance,71.1,1029
2294,Silverpop Networking2012 CPG,8/26/2011,,Marketing,95.4,766
2295,Silverpop Networking CPG,8/26/2011,,Marketing,94.9,1036
2296,Yomego Network2011 CPG,8/26/2011,,Marketing,94.9,755
2297,Acxiom Network(IDGTechNetwork)Leads71309 CPG,8/26/2011,,Marketing,29.8,5677
2298,VMWare Network CPG,8/26/2011,,Technology,52.4,525
2299,Dell Netvault CPG,8/26/2011,,Technology,20.6,886
2300,Florida Networking CPG,8/26/2011,9/25/2011,Technology,63.6,1616
2301,Florida Network CPG,8/26/2011,9/25/2011,Technology,63.6,852
2302,September NetScaler CPG,8/26/2011,10/29/2011,Technology,74.5,7426
2303,IBM NationalLeads42508 CPG,8/26/2011,12/26/2011,Technology,16.1,185
2304,HP Nation CPG,8/27/2011,,Technology,10.6,163
2305,HP Nasuni42711 CPG,8/27/2011,,Technology,49.3,56
2306,M86 NAS118714 CPG,8/27/2011,,Technology,27.8,487
2307,Cotendo NanoWireless CPG,8/27/2011,,Technology,100,378
2308,Mentor NanoSSL CPG,8/27/2011,10/22/2011,Technology,48.5,134
2309,YASH NanoVOIP CPG,8/27/2011,1/25/2012,Technology,21.2,368
2310,Clearsaleing Mobility118845ITwhitepapersOct2011 CPG,8/27/2011,3/24/2012,Marketing,13.8,369
2311,Gomez Objects#2818 CPG,8/27/2011,6/24/2012,Technology,67.8,6317
2312,HP Netscaler CPG,8/27/2011,10/25/2012,Technology,19.2,15325
2313,ScriptLogic NanoSSH CPG,8/27/2011,6/25/2013,Technology,57.6,3508
2314,Allocate Nation CPG,8/28/2011,,Healthcare UK,8.8,71
2315,PatientView NanoSec CPG,8/28/2011,,Healthcare UK,100,855
2316,policy NamedUS-Q1-13 CPG,8/28/2011,,Healthcare UK,100,848
2317,Trend -NamedAccountsUK-Q1-2013 CPG,8/28/2011,,Technology,29.8,247
2318,Raritan Named CPG,8/28/2011,9/25/2011,Technology,100,1791
2319,NetApp Name CPG,8/28/2011,10/24/2011,Technology,19.5,9686.46
2320,Citrix Name CPG,8/28/2011,12/26/2011,Technology,43.1,761
2321,Citrix Name CPG,8/28/2011,12/26/2011,Human Resources,13.2,574
2322,Interxion Name CPG,8/29/2011,,Technology,70,6731
2323,Brainloop Name CPG,8/29/2011,,Technology,56.6,96
2324,MyRealEstateIRA Name CPG,8/29/2011,10/20/2011,Business/Finance,73.2,242
2325,Polycom Name CPG,8/29/2011,2/23/2012,Technology,31.1,370
2326,Yomego Name CPG,9/2/2011,,Marketing,94.9,931
2327,Sept name CPG,9/2/2011,,Healthcare UK,12.4,225
2328,zoominfo NADG CPG,9/2/2011,,Marketing,19.1,3983
2329,zoominfo NA_Q1_13 CPG,9/2/2011,,Marketing,14,3296
2330,NetApp NA CPG,9/2/2011,,Technology,100,605
2331,NetApp NA CPG,9/2/2011,,Technology,100,136
2332,zoominfo NA CPG,9/2/2011,6/24/2012,Human Resources,14.8,382
2333,Intel NA CPG,9/3/2011,,Technology,100,15149
2334,Sept NA CPG,9/3/2011,,Business/Finance,100,188
2335,vanillasoft My CPG,9/3/2011,,Marketing,100,587
2336,net MSPQ12012 CPG,9/5/2011,,Marketing,31.6,4222
2337,test1 MSExchange41808 CPG,9/5/2011,,Business/Finance,0.2,921
2338,Pontiflex MSExchange102808 CPG,9/5/2011,,Marketing,100,5460
2339,Sept Model CPG,9/5/2011,9/25/2011,Technology,85.4,5575
2340,Zmags MSHR CPG,9/5/2011,10/10/2011,Marketing,13.1,573
2341,Marketo MS120710 CPG,9/5/2011,12/26/2011,Marketing,30,887
2342,SearchIgnite MSFTWin8 CPG,9/5/2011,3/25/2012,Marketing,4.3,881
2343,Dover NeoSyn CPG,9/8/2011,,Marketing,100,738
2344,HP Mktg CPG,9/8/2011,,Technology,39.9,547
2345,Focus -MQ42011 CPG,9/8/2011,9/25/2011,Technology,67.6,604
2346,HP MRs_Q1 CPG,9/8/2011,10/25/2011,Manufacturing,12.6,4196
2347,Business MRs CPG,9/8/2011,10/25/2011,Technology,50.8,1016
2348,Focus MRKT CPG,9/8/2011,11/25/2011,Technology,53.1,773
2349,MediaVantage MS CPG,9/8/2011,9/25/2013,Marketing,11.1,139
2350,Unica Mountainwhitepaperdownload CPG,9/9/2011,,Marketing,5.2,16904
2351,Using Mountain CPG,9/9/2011,,Technology,100,173
2352,Running Mountain CPG,9/9/2011,,Technology,100,861
2353,High Mountain CPG,9/9/2011,,Technology,100,881
2354,Messagelabs Mountain CPG,9/9/2011,10/26/2011,Technology,1.2,1006
2355,Unica MountainSCFeb-Mar'11 CPG,9/9/2011,12/26/2011,Marketing,7.7,6861
2356,CareerBuilder MountainBANT CPG,9/10/2011,,Human Resources,14.2,841
2357,Trusted MotivesMarch2013Q2Campaign CPG,9/10/2011,,Technology,56.8,436
2358,September MoreFraudwithPredictiveAnalytics CPG,9/10/2011,,Technology,100,6977
2359,zxvc Month_2013 CPG,9/10/2011,,Technology,2.9,243
2360,Q3 Monitor CPG,9/10/2011,,Technology,19.7,8156
2361,iKnowtion Monitor CPG,9/10/2011,10/27/2011,Marketing,1.4,859
2362,Blackberry morning CPG,9/10/2011,3/25/2012,Technology,42.4,124
2363,WebConferencing money CPG,9/10/2011,2/23/2013,Human Resources,15.4,1545
2364,sdfdsafsd Mod41923 CPG,9/11/2011,,Business/Finance,100,90
2365,HP Mobility CPG,9/11/2011,10/28/2011,Technology,13.7,756
2366,Brocade Monetary CPG,9/11/2011,2/23/2012,Technology,14.3,771
2367,SC MobileSpotlight CPG,9/12/2011,,Technology,22.9,377
2368,Ping MobileReport CPG,9/12/2011,,Technology,43.6,865
2369,Micro Mobile80511 CPG,9/12/2011,6/24/2012,Technology,18.7,5009
2370,Micro Mobile72610 CPG,9/12/2011,6/24/2012,Technology,18.5,807
2371,Lee Name CPG,9/15/2011,,Technology,71.7,912
2372,Cisco Mobile12410 CPG,9/15/2011,,Technology,100,3184
2373,Google Mobile/Multi CPG,9/15/2011,,Technology,6.7,965
2374,Symantec Mobile CPG,9/15/2011,,Technology,49.2,1030
2375,IBM Mobile CPG,9/15/2011,9/24/2011,Technology,23,478
2376,SAP Mobile CPG,9/15/2011,9/25/2011,Technology,100,1478
2377,HP MNET43009 CPG,9/15/2011,11/25/2011,Technology,29,766
2378,Bradford MMDGQ4100609 CPG,9/16/2011,,Technology,100,726
2379,Sybase MMDGQ3Leads72109 CPG,9/16/2011,,Technology,100,8277
2380,Micro MMDGLeads42109 CPG,9/16/2011,,Technology,24.2,1115
2381,Akamai MMDGITwhitepapersMay11 CPG,9/16/2011,9/25/2011,Technology,2.7,3425.25
2382,Akamai MMDGLeads30409 CPG,9/16/2011,10/25/2011,Technology,7.5,6594.5
2383,Micro MMDGLeads72109 CPG,9/16/2011,3/25/2012,Technology,16.6,1196
2384,Coyote MMDG92308 CPG,9/17/2011,,Technology,7.9,921
2385,Vision MMDG11309 CPG,9/17/2011,,Technology,56.8,5528
2386,Progress MMDGITWhitePapers CPG,9/17/2011,12/26/2011,Technology,3.7,12464
2387,Progress MMDGBusinessIntelligence CPG,9/17/2011,12/26/2011,Technology,0.8,5284
2388,4Info MMDG41008 CPG,9/17/2011,12/26/2011,Marketing,26.6,380
2389,OptarosQ3 MMDG CPG,9/18/2011,,Marketing,9.9,2957
2390,HP ML CPG,9/18/2011,,Technology,25.4,446
2391,Sybase Mktg CPG,9/18/2011,,Technology,64.9,7792
2392,Google Q1 CPG,9/18/2011,12/25/2011,Business/Finance,100,984
2393,Sendmail Mktg CPG,9/19/2011,,Technology,15.7,866
2394,DirecTV Mktg CPG,9/22/2011,,Marketing,100,137
2395, Mktg CPG,9/22/2011,,Business/Finance,100,736
2396,PBMS MKG040411 CPG,9/22/2011,12/26/2011,Business/Finance,5.5,32880
2397,Safenet Mktg CPG,9/22/2011,2/23/2012,Technology,22.9,3344
2398,Viewfinity Mistakes CPG,9/23/2011,,Technology,19.7,5
2399,Net MissionLeads72908 CPG,9/23/2011,,Marketing,25.2,3525
2400,DWA Mine CPG,9/24/2011,,Healthcare UK,100,6210
2401,DWA Mind112310 CPG,9/24/2011,,Local Government,100,3188
2402,Varonis Mill101608 CPG,9/24/2011,,Technology,49.4,924
2403,NetApp MileFinance80311 CPG,9/24/2011,,Business/Finance,21.5,93
2404,Raritan Migration CPG,9/24/2011,,Technology,100,1916
2405,Limelight MILeads82108 CPG,9/24/2011,2/24/2012,Retail/e-commerce,10.3,1010
2406,Citrix Mid-MarketLeadGen CPG,9/25/2011,,Marketing,95.5,202
2407,Allocate Midmarket CPG,9/25/2011,,Healthcare UK,22.2,675
2408,Adobe MidCloud CPG,9/25/2011,11/25/2011,Marketing,1.9,800
2409,PitneyBowes MidLync_Q113 CPG,9/25/2011,12/26/2011,Business/Finance,4.5,25267
2410,DWA Mid-MarketGen CPG,9/26/2011,,Marketing,100,436
2411,Google Mid40111 CPG,9/26/2011,10/24/2011,Technology,11.8,734
2412,Florida NetworkingLyncQ42012 CPG,9/26/2011,11/25/2011,Technology,71.1,259
2413,IBM Mid CPG,9/26/2011,12/25/2011,Technology,24,576
2414,e-DMZ Mixtur71910 CPG,9/26/2011,2/23/2012,Technology,22.9,704
2415,Successfactor MobilityQ42011 CPG,9/26/2011,3/25/2012,Human Resources,3.5,767
2416,Fisher MIDMMDG(ExpressAdvantage) CPG,9/26/2011,3/25/2012,Business/Finance,100,615
2417,Raritan Midmarket CPG,9/26/2011,3/25/2012,Technology,18.3,236
2418,Oracle NetworkingMyMedia CPG,9/26/2011,8/26/2013,Technology,32.2,413
2419,Jigsaw Microsytems CPG,9/29/2011,,Marketing,26.5,716
2420,World Micro-WP CPG,9/29/2011,3/25/2012,Technology,16.2,283
2421,IMCR MidMarket CPG,9/29/2011,11/24/2012,Healthcare UK,27.5,587
2422,ScriptLogic MicroUK92509 CPG,9/29/2011,6/25/2013,Technology,57.9,2738
2423,Retail MicrosystemsLeads60209 CPG,9/30/2011,9/30/2011,Technology,100,1301
2424,Appian MicrosystemsLeads51309 CPG,9/30/2011,12/26/2011,Technology,1.4,1052
2425,Emerson Microsystems CPG,9/30/2011,10/19/2012,Technology,64.5,592
2426,RedEye Microsystems CPG,10/1/2011,,Marketing,95.6,180
2427,ATG Microsite CPG,10/1/2011,,Marketing,95.5,482
2428,Fibox_100610 MicroMay11 CPG,10/1/2011,,Technology,100,1728
2429,novell Mktg CPG,10/1/2011,10/7/2011,Technology,53,944
2430,Focus Micro-QS CPG,10/1/2011,1/25/2012,Technology,63.3,434
2431,Safenet MicroSBSegment CPG,10/1/2011,2/23/2012,Technology,0.1,5094
2432,Fibox_100610 MicroMag111808 CPG,10/2/2011,,Technology,100,2042
2433,Jigsaw Micro-FT CPG,10/2/2011,,Marketing,95.5,317
2434,InfoBuilders Micro42909 CPG,10/2/2011,,Marketing,100,296
2435,Adobe Micro72709 CPG,10/2/2011,11/25/2011,Marketing,7.7,229
2436,Verisign Micro92909 CPG,10/2/2011,1/10/2012,Technology,64.9,285
2437,Citrix Micro41917 CPG,10/3/2011,11/14/2011,Technology,15.4,619
2438,Ariba Micro CPG,10/3/2011,12/26/2011,Technology,8.4,674
2439,VMware Micro CPG,10/3/2011,1/10/2012,Technology,11.6,496
2440,Lyris Micro10609 CPG,10/5/2011,,Marketing,100,820
2441,Tealeaf Micro CPG,10/6/2011,,Marketing,15.8,7518
2442,HP Micro CPG,10/6/2011,10/26/2011,Technology,67.3,585
2443,Innotas Micro CPG,10/6/2011,11/25/2011,Technology,19,796
2444,Verisign Micro CPG,10/6/2011,1/10/2012,Marketing,23.4,1038
2445,Safenet Micro CPG,10/6/2011,2/23/2012,Technology,19.1,1065
2446,Retargeter MI111308 CPG,10/7/2011,,Marketing,100,1320
2447,Zebra -Mgrs CPG,10/7/2011,,Technology,3,274
2448,SystemZ MgmtWebcast11.15 CPG,10/7/2011,10/21/2011,Technology,100,1784
2449,Microsoft MgmtGenC CPG,10/8/2011,,Marketing,100,1720
2450,Citrix Mgmt_Q1_13 CPG,10/8/2011,,Technology,68.8,281
2451,NetApp Mgmt CPG,10/9/2011,,Technology,26.3,944
2452,Webcast METRICS CPG,10/9/2011,,Business/Finance,100,6106
2453,AdobeScene7_101410 Metrics CPG,10/9/2011,12/26/2011,Marketing,76.1,465
2454,Tripwire Metals CPG,10/9/2011,12/26/2011,Technology,26.1,883
2455,Oracle MFPs21808 CPG,10/9/2011,2/23/2012,Technology,24.7,60
2456,Oracle US CPG,10/9/2011,2/23/2012,Technology,24.7,653
2457,New MessageLabsUSLeads80309 CPG,10/10/2011,,Technology,100,532
2458,Google Message102009 CPG,10/10/2011,,Marketing,100,1842
2459,Webmarketing123 MessageLabs CPG,10/10/2011,11/25/2011,Marketing,16.4,501
2460,ISC2 Message10609 CPG,10/10/2011,1/9/2012,Technology,28.9,920
2461,Microsoft MemoryQ12012 CPG,10/13/2011,,Marketing,100,1187
2462,sdfsfdsfdsfsdf meetings CPG,10/13/2011,,Business/Finance,100,544.01
2463,Sprint MedicalMay-June12 CPG,10/13/2011,12/25/2011,Technology,30.7,49
2464,Sprint MedicalJuly-Sept12 CPG,10/13/2011,12/25/2011,Technology,30.7,980
2465,Sprint Medical CPG,10/13/2011,12/25/2011,Technology,30.7,106
2466,Kensington Merchant70209 CPG,10/13/2011,1/26/2012,Technology,60.2,7568
2467,Q1 -Media-Jason-80Leads-Roop CPG,10/14/2011,,Technology,40.1,455
2468,Core MediaCPL2012 CPG,10/14/2011,,Technology,25.7,683
2469,Unica MEDIAWHYSHOULDCOMPANIESCARE? CPG,10/14/2011,10/29/2011,Marketing,8.5,464
2470,LifeSize Media32309 CPG,10/14/2011,11/14/2011,Marketing,100,1749
2471,Focus MediaPaper CPG,10/14/2011,1/25/2012,Technology,46.1,1020
2472,Gomez MediaProofPoint-62Leads-AngusHutchinson- CPG,10/14/2011,3/25/2012,Technology,95,6799
2473,Microsoft mediaShiftinginformationComplianceLandscape-Legal CPG,10/14/2011,5/25/2012,Technology,20.3,16180
2474,Gomez MEDIAWHYSHOULDCOMPANIESCARE? CPG,10/14/2011,8/9/2012,Technology,86.7,1650
2475,Gomez MediatheShiftingInformationComplianceLandscape CPG,10/14/2011,8/9/2012,Technology,86.6,1170
2476,Gomez MediaSmith CPG,10/14/2011,8/9/2012,Technology,86.8,1927
2477,Google OZ CPG,10/15/2011,,Technology,11.1,778
2478,century Media CPG,10/15/2011,,Marketing,100,716
2479,Dell Media CPG,10/15/2011,,Technology,19.6,525
2480,Google Media CPG,10/15/2011,,Technology,28.6,322
2481,Palo Media CPG,10/15/2011,,Technology,25.8,11866
2482,ShoreTel MeasurementsSiena25Leads@?75 CPG,10/15/2011,,Business/Finance,100,1101
2483,IBM MediaSmith31709 CPG,10/15/2011,11/5/2011,Technology,41.1,1721
2484,BCS Meetings CPG,10/15/2011,11/15/2011,Technology,100,1311
2485,Intel Media CPG,10/15/2011,1/15/2012,Technology,64.2,15664
2486,ShoreTel Media CPG,10/15/2011,1/23/2012,Technology,17,892
2487,VHM Me CPG,10/16/2011,,Human Resources,100,176
2488,Torrential MDQuinstreetITwhitepapersAug-Sept11 CPG,10/16/2011,,Business/Finance,100,5786
2489,Toshiba MDM CPG,10/16/2011,,Business/Finance,100,10210
2490,VHM Me CPG,10/16/2011,5/25/2012,Human Resources,4.6,556
2491,Coolcentric Pure CPG,10/16/2011,10/25/2012,Business/Finance,77.7,456
2492,Alterian MCM CPG,10/17/2011,,Marketing,70,964
2493,Focus MBStorage118612 CPG,10/17/2011,,Technology,69.9,62
2494,nCircle MBISyndication91009 CPG,10/17/2011,,Technology,20.1,132
2495,Business MBITechNetwork)Leads72009 CPG,10/17/2011,12/25/2011,Technology,24.3,738
2496,ParAccel MBI71609 CPG,10/17/2011,3/25/2012,Technology,39.9,1000
2497,Mimecast MBI41709 CPG,10/20/2011,11/10/2011,Technology,2,463
2498,October MBI12109 CPG,10/21/2011,,Business/Finance,100,343
2499,Datapipe May-Jul CPG,10/21/2011,,Business/Finance,100,393
2500,tset May CPG,10/21/2011,,Business/Finance,97.5,930
2501,Amadesa MBA CPG,10/21/2011,12/26/2011,Marketing,69.1,887
2502,Amadesa may-Sept CPG,10/21/2011,12/26/2011,Marketing,100,305
2503,SAS Networks CPG,10/22/2011,12/26/2011,Technology,43.9,581
2504,Citrix May CPG,10/22/2011,12/26/2011,Marketing,15,973
2505,Focus May CPG,10/22/2011,1/25/2012,Marketing,46.1,402
2506,Mx May CPG,10/22/2011,3/25/2012,Marketing,7.8,851
2507,SAS Mountain CPG,10/22/2011,9/24/2012,Marketing,19.6,155
2508,Avnet May CPG,10/23/2011,,Business/Finance,100,1017
2509,Avnet Markets33108 CPG,10/23/2011,,Business/Finance,100,1101
2510,Avnet MarketingTest CPG,10/23/2011,,Business/Finance,100,1737
2511,Avnet MarketingQ12012 CPG,10/23/2011,,Business/Finance,100,1134
2512,avaya MarketingPaper CPG,10/23/2011,,Technology,31.9,246
2513,Compuware MarketingPaper CPG,10/23/2011,,Technology,15.7,1041
2514,"HP Marketing8,2012 CPG",10/24/2011,,Technology,32,657
2515,Napco Marketing71009 CPG,10/24/2011,,Marketing,100,537
2516,Napco Marketing6th CPG,10/24/2011,,Marketing,100,828
2517,Acronis Marketing60309 CPG,10/24/2011,,Technology,46.2,448
2518,Madison Marketing20thEvent CPG,10/24/2011,,Business/Finance,100,672
2519,Napco Marketing72111 CPG,10/24/2011,12/26/2011,Marketing,71.1,272
2520,Return May CPG,10/27/2011,,Marketing,28.7,5364
2521,Return May CPG,10/27/2011,,Marketing,28.6,15235
2522,PacketMotion_Nov-Dec'10 Marketing2013 CPG,10/27/2011,,Technology,49.3,927
2523,Raritan of CPG,10/27/2011,11/25/2011,Technology,15.8,4901
2524,ArcSight Marketing CPG,10/27/2011,11/25/2011,Technology,31.5,1838
2525,Virgin Marketing262012 CPG,10/27/2011,11/26/2011,Human Resources,100,609
2526,McAfee Marketing2012 CPG,10/27/2011,12/26/2011,Technology,1.7,1021
2527,"Grainger Marketing17,2012 CPG",10/27/2011,12/26/2011,Technology,63.7,485
2528,CBE Marketing14thEvent CPG,10/27/2011,12/26/2011,Technology,63.7,540
2529,Juniper MarketingLLC CPG,10/27/2011,1/2/2012,Technology,71.1,50
2530,iCIMS Marketing2013 CPG,10/27/2011,2/24/2012,Human Resources,11,933
2531,TreeHouse OnlineLeads72409 CPG,10/28/2011,,Marketing,28.5,1478
2532,pex Marketing12012 CPG,10/28/2011,,Construction,2.5,636
2533,"i365 Marketing1,2012 CPG",10/28/2011,,Business/Finance,100,9742
2534,HP Marketing_Q1_13 CPG,10/28/2011,,Technology,33.4,98
2535,Verio Marketing12th CPG,10/28/2011,12/10/2011,Marketing,40.5,413
2536,"M86 Marketing10,2012 CPG",10/28/2011,4/24/2012,Technology,17.8,397
2537,"AVG Marketing, CPG",10/28/2011,7/9/2012,Technology,100,8247
2538,"test Marketing, CPG",10/29/2011,,Business/Finance,25.6,652
2539,Revinetix Marketing CPG,10/29/2011,12/26/2011,Technology,9,85
2540,ESET Marketing CPG,10/30/2011,,Technology,42.4,392
2541,Silverpop Marketing CPG,10/30/2011,,Marketing,95.6,118
2542,iolo Marketing CPG,10/30/2011,12/25/2011,Technology,13.5,559
2543,IBM Marketing CPG,10/30/2011,12/26/2011,Technology,30.1,572
2544,Nimsoft Marketing CPG,10/31/2011,,Business/Finance,100,7617
2545,Interxion marketing CPG,10/31/2011,,Technology,70.5,176
2546,Kaseya Marketing CPG,10/31/2011,11/14/2011,Business/Finance,71.1,6779
2547,Raritan Marketing CPG,11/3/2011,,Technology,75.9,337
2548, Marketing CPG,11/3/2011,,Marketing,95.6,57
2549,MS Marketing CPG,11/3/2011,1/26/2012,Technology,8.4,10789
2550,Connectria Marketing CPG,11/4/2011,,Technology,90.1,346
2551,Dell Marketing CPG,11/4/2011,12/26/2011,Technology,14.5,210
2552,SC Marketing CPG,11/5/2011,,Technology,25.3,596
