Cust_id,Network complaints,Data pack complaints,bill complaints,SMS_pack_Complaints,Other Complaints
9078144018,Yes,No,No,No,No
9078144079,No,No,No,Yes,No
9078144197,Yes,No,No,No,No
9078144212,No,No,Yes,No,No
9078144222,Yes,No,No,No,No
9078144249,No,No,No,Yes,No
9078144429,No,No,No,Yes,No
9078144577,No,No,Yes,No,No
9078144671,No,No,No,No,Yes
9078144691,No,No,No,No,Yes
9078144729,No,No,No,Yes,No
9078144799,Yes,No,No,No,No
9078144850,No,No,No,No,Yes
9078144901,No,No,No,No,Yes
9078145004,No,No,No,No,Yes
9078145028,No,No,No,Yes,No
9078145105,No,Yes,No,No,No
9078145221,No,No,No,Yes,No
9078145280,No,No,No,Yes,No
9078145398,No,No,No,Yes,No
9078145434,No,Yes,No,No,No
9078145449,No,No,Yes,No,No
9078145513,Yes,No,No,No,No
9078145628,No,No,Yes,No,No
9078145645,No,No,No,No,Yes
9078145691,No,No,No,Yes,No
9078145885,No,No,No,No,Yes
9078145890,Yes,No,No,No,No
9078145894,No,No,Yes,No,No
9078145902,No,Yes,No,No,No
9078145905,No,No,No,No,Yes
9078146077,No,No,No,No,Yes
9078146103,Yes,No,No,No,No
9078146124,No,Yes,No,No,No
9078146143,No,No,No,Yes,No
9078146294,No,No,No,No,Yes
9078146411,No,No,No,Yes,No
9078146464,No,Yes,No,No,No
9078146484,Yes,No,No,No,No
9078146572,No,Yes,No,No,No
9078146692,No,No,No,No,Yes
9078146734,No,No,Yes,No,No
9078146750,No,No,No,Yes,No
9078146760,No,Yes,No,No,No
9078146812,Yes,No,No,No,No
9078147132,Yes,No,No,No,No
9078147234,No,No,No,Yes,No
9078147247,No,No,No,No,Yes
9078147649,No,Yes,No,No,No
9078147765,No,No,No,No,Yes
9078147931,Yes,No,No,No,No
9078148082,No,No,No,Yes,No
9078148139,No,No,No,No,Yes
9078148503,No,No,No,No,Yes
9078148505,No,No,Yes,No,No
9078148543,Yes,No,No,No,No
9078148617,Yes,No,No,No,No
9078148649,No,No,No,No,Yes
9078148766,No,No,No,Yes,No
9078149131,Yes,No,No,No,No
9078149206,Yes,No,No,No,No
9078149226,Yes,No,No,No,No
9078149253,No,Yes,No,No,No
9078149278,Yes,No,No,No,No
9078149404,No,No,No,No,Yes
9078149485,No,No,No,Yes,No
9078149542,Yes,No,No,No,No
9078149959,No,No,No,No,Yes
9078150041,No,No,Yes,No,No
9078150164,No,No,No,Yes,No
9078150307,Yes,No,No,No,No
9078150435,No,Yes,No,No,No
9078150522,No,No,No,Yes,No
9078150589,Yes,No,No,No,No
9078150735,Yes,No,No,No,No
9078150837,Yes,No,No,No,No
9078150919,No,No,Yes,No,No
9078150965,No,Yes,No,No,No
9078151013,Yes,No,No,No,No
9078151358,No,No,No,No,Yes
9078197931,No,No,No,No,Yes
9078203756,No,No,No,No,Yes
9078235263,No,No,No,No,Yes
9078236175,Yes,No,No,No,No
9078236277,No,Yes,No,No,No
9078236387,Yes,No,No,No,No
9078236421,Yes,No,No,No,No
9078236889,No,No,No,No,Yes
9078237110,Yes,No,No,No,No
9078237542,No,No,Yes,No,No
9078237835,No,No,No,Yes,No
9078238086,Yes,No,No,No,No
9078238548,No,Yes,No,No,No
9078238725,Yes,No,No,No,No
9078238986,No,Yes,No,No,No
9078239774,Yes,No,No,No,No
9078239840,Yes,No,No,No,No
9078239981,No,No,No,Yes,No
9078240609,No,No,No,No,Yes
9078240666,No,No,No,No,Yes
9078241132,No,No,No,No,Yes
9078241186,No,No,Yes,No,No
9078241311,No,Yes,No,No,No
9078241463,No,No,No,No,Yes
9078242046,No,Yes,No,No,No
9078242324,No,Yes,No,No,No
9078242675,Yes,No,No,No,No
9078243368,No,Yes,No,No,No
9078243718,No,No,No,Yes,No
9078243846,No,Yes,No,No,No
9078243867,No,No,No,Yes,No
9078244102,No,Yes,No,No,No
9078244272,No,No,Yes,No,No
9078244506,Yes,No,No,No,No
9078244597,Yes,No,No,No,No
9078244671,No,No,No,No,Yes
9078244796,No,No,No,Yes,No
9078245126,No,No,No,No,Yes
9078245156,No,No,No,Yes,No
9078245161,No,No,Yes,No,No
9078245163,No,No,No,Yes,No
9078245166,No,No,Yes,No,No
9078245167,No,No,No,No,Yes
9078245171,No,Yes,No,No,No
9078245175,Yes,No,No,No,No
9078245184,Yes,No,No,No,No
9078245185,No,Yes,No,No,No
9078245187,No,Yes,No,No,No
9078245198,No,No,No,No,Yes
9078245199,Yes,No,No,No,No
9078245201,No,No,No,No,Yes
9078245207,Yes,No,No,No,No
9078245209,Yes,No,No,No,No
9078245212,Yes,No,No,No,No
9078245219,Yes,No,No,No,No
9078245222,No,Yes,No,No,No
9078245228,Yes,No,No,No,No
9078245229,Yes,No,No,No,No
9078245236,No,Yes,No,No,No
9078245241,No,Yes,No,No,No
9078245247,No,No,No,No,Yes
9078245249,No,No,No,No,Yes
9078245254,No,No,Yes,No,No
9078245255,No,No,No,Yes,No
9078245268,No,No,No,No,Yes
9078245271,No,No,No,Yes,No
9078245276,Yes,No,No,No,No
9078245277,No,Yes,No,No,No
9078245285,Yes,No,No,No,No
9078245287,Yes,No,No,No,No
9078245288,Yes,No,No,No,No
9078245290,No,No,Yes,No,No
9078245305,No,No,No,Yes,No
9078245307,Yes,No,No,No,No
9078245311,No,No,No,No,Yes
9078245319,No,No,No,Yes,No
9078245356,Yes,No,No,No,No
9078245385,No,Yes,No,No,No
9078245672,No,Yes,No,No,No
9078245757,Yes,No,No,No,No
9078245760,No,No,No,No,Yes
9078245762,No,No,No,Yes,No
9078245937,Yes,No,No,No,No
9078246038,No,No,No,No,Yes
9078246070,No,No,Yes,No,No
9078246245,No,No,No,Yes,No
9078246282,Yes,No,No,No,No
9078246348,No,No,Yes,No,No
9078246416,No,Yes,No,No,No
9078246417,Yes,No,No,No,No
9078246418,No,Yes,No,No,No
9078246419,No,Yes,No,No,No
9078246420,No,No,No,Yes,No
9078246422,No,No,No,No,Yes
9078246423,No,No,Yes,No,No
9078246425,No,No,No,Yes,No
9078246723,No,No,Yes,No,No
9078246816,Yes,No,No,No,No
9078246950,Yes,No,No,No,No
9078246983,No,Yes,No,No,No
9078247003,No,No,Yes,No,No
9078247102,No,No,No,Yes,No
9078247296,No,Yes,No,No,No
9078247380,Yes,No,No,No,No
9078247386,No,No,No,No,Yes
9078247467,No,No,No,Yes,No
9078247482,No,Yes,No,No,No
9078247550,No,No,No,Yes,No
9078247572,No,No,No,Yes,No
9078247908,No,No,Yes,No,No
9078247920,Yes,No,No,No,No
9078248001,Yes,No,No,No,No
9078248012,Yes,No,No,No,No
9078248221,No,No,Yes,No,No
9078248298,No,No,No,No,Yes
9078248368,No,No,No,Yes,No
9078248399,No,No,No,Yes,No
9078248561,No,No,Yes,No,No
9078248575,Yes,No,No,No,No
9078248726,Yes,No,No,No,No
9078248826,No,No,Yes,No,No
9078248957,Yes,No,No,No,No
9078249066,No,No,No,No,Yes
9078249107,No,No,No,No,Yes
9078249143,No,No,No,Yes,No
9078249232,Yes,No,No,No,No
9078249234,No,No,Yes,No,No
9078249237,No,No,No,No,Yes
9078249239,No,No,Yes,No,No
9078249240,No,No,No,Yes,No
9078249241,Yes,No,No,No,No
9078249244,Yes,No,No,No,No
9078249246,No,No,Yes,No,No
9078249247,No,No,Yes,No,No
9078249251,Yes,No,No,No,No
9078249292,No,No,Yes,No,No
9078249294,No,No,Yes,No,No
9078249296,No,No,No,Yes,No
9078249298,No,No,No,No,Yes
9078249326,Yes,No,No,No,No
9078249343,No,No,Yes,No,No
9078249547,No,No,Yes,No,No
9078249686,No,Yes,No,No,No
9078249893,Yes,No,No,No,No
9078249956,No,No,No,No,Yes
9078250083,Yes,No,No,No,No
9078250089,No,Yes,No,No,No
9078250093,No,No,No,No,Yes
9078250095,No,No,No,No,Yes
9078250157,No,No,No,Yes,No
9078250462,No,Yes,No,No,No
9078250569,No,Yes,No,No,No
9078250609,No,No,Yes,No,No
9078250634,Yes,No,No,No,No
9078250649,No,No,Yes,No,No
9078250681,No,No,Yes,No,No
9078250722,No,No,No,Yes,No
9078250766,No,No,No,No,Yes
9078250840,No,No,No,Yes,No
9078250847,No,No,No,Yes,No
9078250950,No,Yes,No,No,No
9078251017,Yes,No,No,No,No
9078251193,No,No,Yes,No,No
9078251483,No,No,No,Yes,No
9078251556,No,Yes,No,No,No
9078251641,No,No,No,Yes,No
9078251852,Yes,No,No,No,No
9078251921,No,No,No,No,Yes
9078251931,No,No,No,Yes,No
9078252066,Yes,No,No,No,No
9078252152,No,No,Yes,No,No
9078252350,No,No,No,Yes,No
9078252421,No,No,No,No,Yes
9078252630,No,Yes,No,No,No
9078252637,Yes,No,No,No,No
9078252653,Yes,No,No,No,No
9078252774,Yes,No,No,No,No
9078252809,No,No,Yes,No,No
9078252819,No,Yes,No,No,No
9078253044,No,No,No,No,Yes
9078253112,No,No,No,Yes,No
9078253141,No,Yes,No,No,No
9078253170,No,Yes,No,No,No
9078253204,No,No,Yes,No,No
9078253217,No,Yes,No,No,No
9078253573,No,No,No,No,Yes
9078253591,No,Yes,No,No,No
9078253781,No,No,No,No,Yes
9078253975,No,No,No,No,Yes
9078254097,No,No,No,No,Yes
9078254116,No,Yes,No,No,No
9078254126,No,Yes,No,No,No
9078254167,No,Yes,No,No,No
9078254275,Yes,No,No,No,No
9078254648,No,No,No,No,Yes
9078254682,No,No,Yes,No,No
9078254721,No,No,No,Yes,No
9078254723,Yes,No,No,No,No
9078254917,No,No,Yes,No,No
9078254951,No,No,No,No,Yes
9078254979,Yes,No,No,No,No
9078254983,Yes,No,No,No,No
9078254984,No,No,No,Yes,No
9078254985,No,No,Yes,No,No
9078254986,No,No,No,Yes,No
9078254987,No,No,Yes,No,No
9078254989,No,Yes,No,No,No
9078254990,No,No,No,Yes,No
9078254991,No,No,Yes,No,No
9078254992,Yes,No,No,No,No
9078254994,No,No,No,Yes,No
9078254995,No,Yes,No,No,No
9078254996,No,No,No,Yes,No
9078254997,No,No,Yes,No,No
9078254998,No,No,No,Yes,No
9078254999,No,No,No,Yes,No
9078255000,No,No,Yes,No,No
9078255001,No,Yes,No,No,No
9078255002,No,No,No,Yes,No
9078255003,No,No,No,Yes,No
9078255004,Yes,No,No,No,No
9078255005,No,No,No,No,Yes
9078255006,Yes,No,No,No,No
9078255007,Yes,No,No,No,No
9078255010,No,No,Yes,No,No
9078255011,No,No,No,No,Yes
9078255012,No,No,No,No,Yes
9078255013,No,No,No,No,Yes
9078255015,No,Yes,No,No,No
9078255016,No,No,No,No,Yes
9078255018,No,No,No,No,Yes
9078255019,No,Yes,No,No,No
9078255020,Yes,No,No,No,No
9078255023,Yes,No,No,No,No
9078255024,Yes,No,No,No,No
9078255025,No,Yes,No,No,No
9078255027,No,No,No,No,Yes
9078255029,No,No,No,No,Yes
9078255030,No,Yes,No,No,No
9078255031,No,Yes,No,No,No
9078255032,Yes,No,No,No,No
9078255033,No,No,No,No,Yes
9078255034,Yes,No,No,No,No
9078255037,No,No,No,No,Yes
9078255039,No,No,Yes,No,No
9078255040,No,No,No,Yes,No
9078255041,Yes,No,No,No,No
9078255042,No,No,No,Yes,No
9078255044,No,No,No,No,Yes
9078255045,No,No,No,No,Yes
9078255046,No,Yes,No,No,No
9078255047,No,Yes,No,No,No
9078255048,Yes,No,No,No,No
9078255049,No,No,No,Yes,No
9078255050,No,No,No,No,Yes
9078255052,No,Yes,No,No,No
9078255053,No,No,Yes,No,No
9078255054,No,No,Yes,No,No
9078255055,No,Yes,No,No,No
9078255056,No,No,No,Yes,No
9078255057,No,No,Yes,No,No
9078255058,No,No,Yes,No,No
9078255060,No,Yes,No,No,No
9078255061,No,No,Yes,No,No
9078255063,Yes,No,No,No,No
9078255066,No,No,No,No,Yes
9078255068,No,Yes,No,No,No
9078255069,No,Yes,No,No,No
9078255071,No,No,No,Yes,No
9078255074,Yes,No,No,No,No
9078255076,Yes,No,No,No,No
9078255077,No,Yes,No,No,No
9078255078,No,No,No,Yes,No
9078255079,No,Yes,No,No,No
9078255080,No,Yes,No,No,No
9078255081,Yes,No,No,No,No
9078255082,Yes,No,No,No,No
9078255083,No,No,No,Yes,No
9078255084,No,No,No,No,Yes
9078255085,No,No,Yes,No,No
9078255087,No,No,No,Yes,No
9078255088,No,Yes,No,No,No
9078255089,No,Yes,No,No,No
9078255090,Yes,No,No,No,No
9078255091,Yes,No,No,No,No
9078255092,No,No,No,Yes,No
9078255093,No,Yes,No,No,No
9078255096,Yes,No,No,No,No
9078255130,No,No,No,No,Yes
9078255185,No,No,No,No,Yes
9078255215,No,Yes,No,No,No
9078255533,Yes,No,No,No,No
9078255810,Yes,No,No,No,No
9078255982,No,Yes,No,No,No
9078256026,No,No,Yes,No,No
9078256058,No,No,No,Yes,No
9078256073,No,No,Yes,No,No
9078256288,Yes,No,No,No,No
9078256320,No,No,No,Yes,No
9078256321,No,No,No,Yes,No
9078256322,No,No,Yes,No,No
9078256325,Yes,No,No,No,No
9078256326,Yes,No,No,No,No
9078256327,No,No,No,Yes,No
9078256352,No,No,No,No,Yes
9078256465,No,No,No,Yes,No
9078256467,No,No,No,No,Yes
9078256758,No,No,No,Yes,No
9078256777,No,No,Yes,No,No
9078257014,No,No,No,Yes,No
9078257023,No,No,No,Yes,No
9078257027,Yes,No,No,No,No
9078257037,No,No,No,No,Yes
9078257166,Yes,No,No,No,No
9078257179,No,No,No,Yes,No
9078257214,No,No,No,Yes,No
9078257244,No,Yes,No,No,No
9078257269,No,No,No,No,Yes
9078257721,No,Yes,No,No,No
9078257762,No,No,Yes,No,No
9078257781,No,No,No,No,Yes
9078257992,No,No,Yes,No,No
9078258076,No,No,No,No,Yes
9078258113,No,No,Yes,No,No
9078258204,No,Yes,No,No,No
9078258289,No,No,No,No,Yes
9078258293,Yes,No,No,No,No
9078258497,No,Yes,No,No,No
9078258648,No,No,No,Yes,No
9078258989,No,No,No,No,Yes
9078259119,No,No,No,Yes,No
9078259535,No,No,No,No,Yes
9078259761,No,No,No,No,Yes
9078259892,No,No,No,Yes,No
9078259937,No,No,No,Yes,No
9078260040,No,No,No,No,Yes
9078260148,No,Yes,No,No,No
9078260389,No,No,No,Yes,No
9078260455,Yes,No,No,No,No
9078260534,No,No,Yes,No,No
9078260548,No,No,No,Yes,No
9078260581,Yes,No,No,No,No
9078260663,No,No,No,Yes,No
9078260761,No,Yes,No,No,No
9078261160,No,No,Yes,No,No
9078261219,Yes,No,No,No,No
9078261229,No,No,No,No,Yes
9078261233,Yes,No,No,No,No
9078261336,No,No,No,Yes,No
9078261359,Yes,No,No,No,No
9078261510,Yes,No,No,No,No
9078261673,No,Yes,No,No,No
9078261910,No,No,Yes,No,No
9078262046,No,Yes,No,No,No
9078262323,Yes,No,No,No,No
9078262404,No,No,No,Yes,No
9078262441,No,No,No,No,Yes
9078262788,No,No,No,Yes,No
9078262836,No,No,No,Yes,No
9078262839,No,Yes,No,No,No
9078262840,No,No,No,No,Yes
9078262855,Yes,No,No,No,No
9078262867,No,No,Yes,No,No
9078263238,No,No,No,No,Yes
9078263277,Yes,No,No,No,No
9078263300,No,No,No,No,Yes
9078263437,No,No,No,No,Yes
9078263581,No,Yes,No,No,No
9078263870,No,No,Yes,No,No
9078263871,No,Yes,No,No,No
9078263876,No,No,No,Yes,No
9078263913,No,Yes,No,No,No
9078264137,No,Yes,No,No,No
9078264211,No,No,No,Yes,No
9078264262,No,Yes,No,No,No
9078264331,Yes,No,No,No,No
9078264345,No,No,Yes,No,No
9078264449,No,No,No,Yes,No
9078264530,No,No,No,Yes,No
9078264698,No,No,No,Yes,No
9078265447,No,No,No,No,Yes
9078266126,No,No,No,Yes,No
9078268732,No,No,Yes,No,No
9078272583,No,Yes,No,No,No
9078286840,No,No,No,No,Yes
9078287056,No,Yes,No,No,No
9078288233,Yes,No,No,No,No
9078289256,No,No,No,No,Yes
9078289456,No,Yes,No,No,No
9078290182,No,No,No,Yes,No
9078292379,No,No,Yes,No,No
9078293060,No,No,No,Yes,No
9078293588,No,Yes,No,No,No
9078293806,No,No,No,Yes,No
9078296834,Yes,No,No,No,No
9078298001,No,No,No,Yes,No
9078298193,No,Yes,No,No,No
9078298222,Yes,No,No,No,No
9078302267,Yes,No,No,No,No
9078305978,No,No,No,No,Yes
9078310285,No,No,No,No,Yes
9078328322,No,No,Yes,No,No
9078330656,No,No,Yes,No,No
9078340376,No,No,Yes,No,No
9078347678,No,No,Yes,No,No
9078352990,No,No,No,Yes,No
9078354567,No,No,Yes,No,No
9078398356,Yes,No,No,No,No
9078399968,Yes,No,No,No,No
9078402394,No,No,No,Yes,No
9078410856,No,No,No,Yes,No
9078410956,No,No,Yes,No,No
9078415799,No,No,Yes,No,No
9078424163,Yes,No,No,No,No
9078424522,No,No,Yes,No,No
9078427056,No,No,No,No,Yes
9078429716,No,No,No,Yes,No
9078431316,No,No,No,Yes,No
9078431556,No,No,No,Yes,No
9078431755,No,No,No,Yes,No
9078432156,No,No,Yes,No,No
9078435088,No,No,Yes,No,No
9078436445,No,No,No,No,Yes
9078452556,No,No,Yes,No,No
9078455842,No,No,Yes,No,No
9078455878,No,No,No,No,Yes
9078462256,No,No,No,No,Yes
9078484306,No,No,No,Yes,No
9078484824,No,No,Yes,No,No
9078485658,No,No,No,Yes,No
9078486021,No,No,Yes,No,No
9078490560,No,Yes,No,No,No
9078492998,No,No,No,Yes,No
9078493068,No,No,Yes,No,No
9078493143,No,No,Yes,No,No
9078493179,No,No,No,Yes,No
9078493207,Yes,No,No,No,No
9078497479,Yes,No,No,No,No
9078499261,No,No,No,Yes,No
9078501628,No,No,No,No,Yes
9078501960,No,No,Yes,No,No
9078542856,No,No,No,Yes,No
9078549210,No,No,No,Yes,No
9078549707,No,Yes,No,No,No
9078564980,Yes,No,No,No,No
9078571521,No,No,Yes,No,No
9078574456,Yes,No,No,No,No
9078653642,No,Yes,No,No,No
9078659856,No,No,Yes,No,No
9078661452,No,No,Yes,No,No
9078702592,No,No,No,Yes,No
9078709956,No,No,No,Yes,No
9078710081,No,Yes,No,No,No
9078725164,No,Yes,No,No,No
9078730056,No,No,No,No,Yes
9078733112,No,No,No,No,Yes
9078734956,No,No,No,No,Yes
9078734978,Yes,No,No,No,No
9078735056,Yes,No,No,No,No
9078735568,No,No,Yes,No,No
9078736861,No,Yes,No,No,No
9078739956,Yes,No,No,No,No
9078740456,No,No,No,No,Yes
9078741346,Yes,No,No,No,No
9078741356,Yes,No,No,No,No
9078746934,No,No,Yes,No,No
9078749004,Yes,No,No,No,No
9078840001,Yes,No,No,No,No
9078848456,Yes,No,No,No,No
9078851122,No,Yes,No,No,No
9078852296,No,No,No,Yes,No
9078854598,No,Yes,No,No,No
9078953056,No,No,No,Yes,No
9078959400,No,No,No,Yes,No
9078974456,No,No,Yes,No,No
9078983210,No,No,Yes,No,No
9079014630,No,No,No,No,Yes
9079021856,No,No,No,No,Yes
9079023777,No,No,No,Yes,No
9079115079,No,No,Yes,No,No
9079116166,No,No,No,No,Yes
9079121156,No,No,Yes,No,No
9107083952,No,No,No,No,Yes
9107092767,Yes,No,No,No,No
9107098985,Yes,No,No,No,No
9116690148,No,Yes,No,No,No
9116691047,No,No,No,Yes,No
9116695167,No,Yes,No,No,No
9134113784,No,No,No,Yes,No
9134117688,No,No,Yes,No,No
9134118787,No,No,Yes,No,No
9134122408,No,No,Yes,No,No
9134122543,No,No,Yes,No,No
9134123331,No,No,Yes,No,No
9134123434,Yes,No,No,No,No
9134123608,No,No,Yes,No,No
9134123668,No,No,No,Yes,No
9134123727,No,No,No,No,Yes
9134125698,No,No,Yes,No,No
9134125708,No,No,Yes,No,No
9134126030,No,No,No,Yes,No
9134126511,No,No,Yes,No,No
9134126662,No,No,No,No,Yes
9134126824,Yes,No,No,No,No
9134126847,Yes,No,No,No,No
9134126898,No,No,Yes,No,No
9134127144,No,No,No,No,Yes
9134128535,No,Yes,No,No,No
9134128556,No,Yes,No,No,No
9134128579,No,No,No,Yes,No
9134129123,No,No,No,No,Yes
9134129599,No,No,Yes,No,No
9134129820,No,Yes,No,No,No
9134130729,No,No,Yes,No,No
9134131144,No,No,No,No,Yes
9134131999,No,No,No,No,Yes
9134132601,No,Yes,No,No,No
9134133153,Yes,No,No,No,No
9134133452,Yes,No,No,No,No
9134133454,No,No,No,Yes,No
9134133460,Yes,No,No,No,No
9134133721,No,Yes,No,No,No
9134133777,No,No,No,Yes,No
9134134078,No,No,No,No,Yes
9134134483,No,No,Yes,No,No
9134134538,Yes,No,No,No,No
9134134997,No,No,No,Yes,No
9134135564,No,No,No,No,Yes
9134135794,Yes,No,No,No,No
9134135901,Yes,No,No,No,No
9134135924,Yes,No,No,No,No
9134136219,No,No,No,No,Yes
9134137469,Yes,No,No,No,No
9134137757,No,No,Yes,No,No
9134137924,No,No,Yes,No,No
9134138054,No,No,No,Yes,No
9134138132,No,No,No,No,Yes
9134138409,Yes,No,No,No,No
9134138581,No,Yes,No,No,No
9134139133,No,No,No,No,Yes
9134139622,No,No,No,No,Yes
9134139739,Yes,No,No,No,No
9134140688,No,No,No,No,Yes
9134141743,Yes,No,No,No,No
9134142472,No,No,Yes,No,No
9134142556,Yes,No,No,No,No
9134142957,No,No,No,No,Yes
9134143040,No,No,No,No,Yes
9134144407,No,No,Yes,No,No
9134144487,Yes,No,No,No,No
9134144502,Yes,No,No,No,No
9134144888,Yes,No,No,No,No
9134145671,No,No,No,No,Yes
9134145816,No,No,No,No,Yes
9134145881,No,No,No,No,Yes
9134146592,Yes,No,No,No,No
9134146931,No,No,No,Yes,No
9134146984,No,No,Yes,No,No
9134147016,No,No,No,No,Yes
9134147346,No,No,No,No,Yes
9134147506,No,No,No,No,Yes
9134149214,No,No,No,Yes,No
9134150420,Yes,No,No,No,No
9134150813,No,No,No,Yes,No
9134154568,No,No,Yes,No,No
9134155051,No,No,Yes,No,No
9134155213,No,No,No,No,Yes
9134156920,No,No,No,Yes,No
9134157197,No,Yes,No,No,No
9134157445,No,No,Yes,No,No
9134158343,No,No,No,Yes,No
9134158625,No,Yes,No,No,No
9134159001,No,No,No,Yes,No
9134160434,Yes,No,No,No,No
9134160921,No,No,No,Yes,No
9134163965,No,No,Yes,No,No
9134164263,Yes,No,No,No,No
9134166526,No,Yes,No,No,No
9134166911,No,Yes,No,No,No
9134167924,No,No,No,Yes,No
9134168512,Yes,No,No,No,No
9134169098,Yes,No,No,No,No
9134169145,No,No,No,Yes,No
9134169179,No,No,Yes,No,No
9134169506,No,No,No,No,Yes
9134170121,No,Yes,No,No,No
9134170800,No,Yes,No,No,No
9134170856,No,Yes,No,No,No
9134171124,No,No,No,Yes,No
9134171241,No,No,Yes,No,No
9134171465,No,Yes,No,No,No
9134172346,No,No,No,No,Yes
9134173744,No,No,No,No,Yes
9134173982,No,Yes,No,No,No
9134174064,No,No,Yes,No,No
9134174180,No,Yes,No,No,No
9134174595,No,No,No,No,Yes
9134174820,No,No,No,No,Yes
9134175739,Yes,No,No,No,No
9134177003,No,No,No,No,Yes
9134178727,No,No,No,No,Yes
9134178960,No,No,No,No,Yes
9134179114,No,No,No,Yes,No
9134179443,No,No,No,No,Yes
9134179451,No,Yes,No,No,No
9134179984,No,Yes,No,No,No
9134180157,No,No,No,No,Yes
9134180158,No,No,No,Yes,No
9134181056,No,Yes,No,No,No
9134181206,No,No,No,No,Yes
9134182174,No,No,No,No,Yes
9134182206,No,No,No,No,Yes
9134182535,Yes,No,No,No,No
9134183546,No,No,No,Yes,No
9134183756,No,No,No,No,Yes
9134183892,No,Yes,No,No,No
9134184690,No,Yes,No,No,No
9134186462,No,No,No,Yes,No
9134186553,No,No,No,No,Yes
9134186664,No,Yes,No,No,No
9134186793,Yes,No,No,No,No
9134187655,Yes,No,No,No,No
9134190079,No,Yes,No,No,No
9134190106,No,No,No,No,Yes
9134191018,No,Yes,No,No,No
9134192931,No,No,Yes,No,No
9134193228,No,No,No,Yes,No
9134194263,No,No,No,Yes,No
9134194859,No,Yes,No,No,No
9134196271,No,Yes,No,No,No
9134196328,No,Yes,No,No,No
9134196459,Yes,No,No,No,No
9134197191,Yes,No,No,No,No
9134198565,No,Yes,No,No,No
9134198644,No,No,Yes,No,No
9134200536,Yes,No,No,No,No
9134201048,No,No,No,No,Yes
9134201437,No,No,No,Yes,No
9134202308,Yes,No,No,No,No
9134202336,No,Yes,No,No,No
9134202340,No,No,No,Yes,No
9134202843,Yes,No,No,No,No
9134203567,Yes,No,No,No,No
9134203703,No,No,No,No,Yes
9134203705,Yes,No,No,No,No
9134203857,Yes,No,No,No,No
9134207055,Yes,No,No,No,No
9134211083,No,Yes,No,No,No
9134211226,Yes,No,No,No,No
9134212536,No,No,Yes,No,No
9134212920,No,No,No,No,Yes
9134213193,Yes,No,No,No,No
9134213345,No,No,Yes,No,No
9134213865,Yes,No,No,No,No
9134215119,No,Yes,No,No,No
9134216201,No,No,Yes,No,No
9134216538,Yes,No,No,No,No
9134216855,No,No,No,No,Yes
9134216959,No,No,No,No,Yes
9134217483,No,Yes,No,No,No
9134219205,No,No,Yes,No,No
9134220124,No,No,No,Yes,No
9134222257,No,No,Yes,No,No
9134222335,No,No,No,Yes,No
9134222971,No,No,Yes,No,No
9134223035,Yes,No,No,No,No
9134223397,No,No,No,Yes,No
9134227873,No,No,No,Yes,No
9134436011,No,No,No,Yes,No
9134438132,No,No,No,Yes,No
9134443153,No,No,Yes,No,No
9134522916,No,No,No,Yes,No
9134524686,No,No,No,Yes,No
9134524695,No,No,Yes,No,No
9134525903,No,No,No,Yes,No
9134529219,No,No,Yes,No,No
9134530451,Yes,No,No,No,No
9134532756,No,Yes,No,No,No
9134536667,No,Yes,No,No,No
9134538463,No,No,No,Yes,No
9134539742,No,No,No,Yes,No
9134542463,No,Yes,No,No,No
9134545749,No,Yes,No,No,No
9134550123,No,No,No,No,Yes
9134555148,No,No,No,No,Yes
9134559972,No,No,No,Yes,No
9134685506,No,Yes,No,No,No
9134688438,No,Yes,No,No,No
9134801841,No,Yes,No,No,No
9134807040,No,Yes,No,No,No
9158115053,No,No,No,Yes,No
9158121492,No,Yes,No,No,No
9158121498,No,No,No,No,Yes
9158122962,No,No,No,Yes,No
9158123323,No,No,Yes,No,No
9158123690,No,No,No,Yes,No
9158124125,No,No,No,Yes,No
9158124330,No,No,No,No,Yes
9158124420,No,No,No,Yes,No
9158124796,No,No,No,Yes,No
9158124839,No,Yes,No,No,No
9158124872,No,No,No,Yes,No
9158125020,No,No,No,Yes,No
9158125369,No,No,No,No,Yes
9158125754,No,No,No,No,Yes
9158125772,No,No,No,No,Yes
9158126129,No,No,No,Yes,No
9158126591,No,No,No,No,Yes
9158126928,No,No,No,Yes,No
9158127157,No,No,No,Yes,No
9158129968,No,Yes,No,No,No
9158130645,Yes,No,No,No,No
9158130680,No,No,No,No,Yes
9158130869,No,No,No,Yes,No
9158130915,No,No,No,Yes,No
9158130929,No,No,No,No,Yes
9158130936,No,No,No,Yes,No
9158131124,No,No,No,No,Yes
9158131251,No,No,No,No,Yes
9158131287,No,No,No,Yes,No
9158131326,No,No,Yes,No,No
9158131548,No,No,Yes,No,No
9158131676,No,No,No,No,Yes
9158131689,Yes,No,No,No,No
9158131725,No,No,No,Yes,No
9158132262,No,Yes,No,No,No
9158132622,No,No,No,No,Yes
9158132968,No,No,No,No,Yes
9158133464,No,Yes,No,No,No
9158133566,No,No,No,Yes,No
9158133571,No,No,No,No,Yes
9158134222,No,No,No,No,Yes
9158134286,No,Yes,No,No,No
9158134515,No,No,No,No,Yes
9158134749,No,No,No,No,Yes
9158134946,No,No,No,No,Yes
9158135119,No,Yes,No,No,No
9158135344,No,No,Yes,No,No
9158135446,No,No,No,No,Yes
9158135582,Yes,No,No,No,No
